DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceLineDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Production Branch,REDFERN TRAVEL LTD,10000057,13.4,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Area 3 North West England - Cluster 35,REDFERN TRAVEL LTD,1011701397,12.66,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011701479,12.1,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Regulatory Delivery ,REDFERN TRAVEL LTD,1011701444,12,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011701397,10.5,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011701397,10.5,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Microbiological Food Safety Branch,REDFERN TRAVEL LTD,10000057,10.4,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 35,REDFERN TRAVEL LTD,1011701479,10.3,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-01,EXP - AMORTISATION - INTANGIBLE ASSETS,IT Strategy,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011701247,9.44,RSA TOKEN REPLACEMENT,SN14 0TW,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Chief Scientist,REDFERN TRAVEL LTD,1011701252,9.1,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - AMORTISATION - INTANGIBLE ASSETS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011701448,7.5,BUFFER STOCK,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 33,REDFERN TRAVEL LTD,1011701252,6.4,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Contaminants Policy & Strategy Unit,REDFERN TRAVEL LTD,1011701444,5.8,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Animal Feed Branch,REDFERN TRAVEL LTD,1011701479,4.5,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Hygiene Policy Branch,REDFERN TRAVEL LTD,1011701479,2.33,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Contaminants Policy & Strategy Unit,REDFERN TRAVEL LTD,10000057,0.6,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011701397,0.6,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011701444,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Microbiological Food Safety Branch,REDFERN TRAVEL LTD,1011701444,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Crime Unit - Admin,REDFERN TRAVEL LTD,1011701479,0.6,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Food Production Branch,PUBLIC HEALTH ENGLAND,2012700084,0.27,CHARGES FOR DELIVERABLE 3 FOR FSA PROJECT FS102121,SP4 0JG,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory & International,REDFERN TRAVEL LTD,1011701397,0,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 43,REDFERN TRAVEL LTD,1011701444,-9.9,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 45,REDFERN TRAVEL LTD,1011701479,-25.2,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 47,REDFERN TRAVEL LTD,1011701252,-31.9,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 57,REDFERN TRAVEL LTD,1011701397,-51,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 4 North East England - Cluster 43,REDFERN TRAVEL LTD,1011701252,-52.27,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chair & Deputy Chair,REDFERN TRAVEL LTD,1011701252,-61.65,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Regulatory & International,REDFERN TRAVEL LTD,1011701479,-80.5,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Comms Directors Office,REDFERN TRAVEL LTD,1011701444,-106.16,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 56,REDFERN TRAVEL LTD,1011701479,-157,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Microbiological Food Safety Branch,REDFERN TRAVEL LTD,1011701252,-199.75,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operations Assurance ,REDFERN TRAVEL LTD,10000057,-342.91,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-16,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT - INSURANCE,Security & Estates,DEFRA C/O CAPITA,1011701388,-1048.73,CAPITA INVICE 100254/9699 - FOSS HOUSE RENT RATES AND UTILITIES OCTOMBER 2016,EC2V 7NQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER ENERGY/UTILITIES/WASTE COST,Security & Estates,DEFRA C/O CAPITA,1011701280,-8262.64,CAPITA INVOICE 100245/9679- FOSS HOUSE RENT AND UTILITIES -SEPTEMBER 2016,EC2V 7NQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Chemical Risk Assessment Unit,UNIVERSITY OF HULL,1011701283,-60000,"REF INVOICE NUMBER SOIN62172 , SOIN62280 & SOIN62281",HU6 7RX,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-04,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,Chemical Risk Assessment Unit,UNIVERSITY OF HULL,1011701283,-66000,"REF INVOICE NUMBER SOIN62172 , SOIN62280 & SOIN62281",HU6 7RX,PROGRAMME
